Language,PSA_ID,Subject,Match,V_RT,V_Acc
English,AUS_091,osweb_AUS_091_1296,N,597,1
English,AUS_091,osweb_AUS_091_1296,Y,620,0.9166666666666666
English,AUS_091,osweb_AUS_091_1298,N,554.5,1
English,AUS_091,osweb_AUS_091_1298,Y,589,1
English,AUS_091,osweb_AUS_091_1300,N,505,1
English,AUS_091,osweb_AUS_091_1300,Y,496.5,1
English,AUS_091,osweb_AUS_091_1301,N,831,0.9166666666666666
English,AUS_091,osweb_AUS_091_1301,Y,883.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1304,N,490,1
English,AUS_091,osweb_AUS_091_1304,Y,594,1
English,AUS_091,osweb_AUS_091_1305,N,956.5,0.8333333333333334
English,AUS_091,osweb_AUS_091_1305,Y,847,0.8333333333333334
English,AUS_091,osweb_AUS_091_1306,N,503,1
English,AUS_091,osweb_AUS_091_1306,Y,455,1
English,AUS_091,osweb_AUS_091_1311,N,620.5,1
English,AUS_091,osweb_AUS_091_1311,Y,544,1
English,AUS_091,osweb_AUS_091_1312,N,756.5,1
English,AUS_091,osweb_AUS_091_1312,Y,713,1
English,AUS_091,osweb_AUS_091_1320,N,695,0.9166666666666666
English,AUS_091,osweb_AUS_091_1320,Y,706.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1330,N,513,1
English,AUS_091,osweb_AUS_091_1330,Y,624.5,1
English,AUS_091,osweb_AUS_091_1334,N,466,0.9166666666666666
English,AUS_091,osweb_AUS_091_1334,Y,443,1
English,AUS_091,osweb_AUS_091_1338,N,646,0.9166666666666666
English,AUS_091,osweb_AUS_091_1338,Y,493.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1341,N,851,0.9166666666666666
English,AUS_091,osweb_AUS_091_1341,Y,779.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1344,N,523,0.9166666666666666
English,AUS_091,osweb_AUS_091_1344,Y,509,0.75
English,AUS_091,osweb_AUS_091_1355,N,748,0.8333333333333334
English,AUS_091,osweb_AUS_091_1355,Y,723.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1362,N,549,1
English,AUS_091,osweb_AUS_091_1362,Y,535,1
English,AUS_091,osweb_AUS_091_1364,N,486,1
English,AUS_091,osweb_AUS_091_1364,Y,542,0.8333333333333334
English,AUS_091,osweb_AUS_091_1365,N,718,0.6666666666666666
English,AUS_091,osweb_AUS_091_1365,Y,744,0.9166666666666666
English,AUS_091,osweb_AUS_091_1366,N,908.5,0.8333333333333334
English,AUS_091,osweb_AUS_091_1366,Y,848,0.9166666666666666
English,AUS_091,osweb_AUS_091_1369,N,672,0.8333333333333334
English,AUS_091,osweb_AUS_091_1369,Y,503,1
English,AUS_091,osweb_AUS_091_1370,N,580.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1370,Y,469,0.8333333333333334
English,AUS_091,osweb_AUS_091_1371,N,475,1
English,AUS_091,osweb_AUS_091_1371,Y,419.5,1
English,AUS_091,osweb_AUS_091_1373,N,471.5,1
English,AUS_091,osweb_AUS_091_1373,Y,500,0.9166666666666666
English,AUS_091,osweb_AUS_091_1375,N,454,0.9166666666666666
English,AUS_091,osweb_AUS_091_1375,Y,432.5,1
English,AUS_091,osweb_AUS_091_1378,N,704,1
English,AUS_091,osweb_AUS_091_1378,Y,891.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1379,N,618,0.9166666666666666
English,AUS_091,osweb_AUS_091_1379,Y,545,0.9166666666666666
English,AUS_091,osweb_AUS_091_1385,N,470,1
English,AUS_091,osweb_AUS_091_1385,Y,552.5,0.8333333333333334
English,AUS_091,osweb_AUS_091_1386,N,741.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1386,Y,676.5,0.8333333333333334
English,AUS_091,osweb_AUS_091_1406,N,376,0.6666666666666666
English,AUS_091,osweb_AUS_091_1406,Y,359,0.75
English,AUS_091,osweb_AUS_091_1407,N,516,1
English,AUS_091,osweb_AUS_091_1407,Y,455,1
English,AUS_091,osweb_AUS_091_1408,N,766.5,0.75
English,AUS_091,osweb_AUS_091_1408,Y,744,0.8333333333333334
English,AUS_091,osweb_AUS_091_1409,N,505.5,1
English,AUS_091,osweb_AUS_091_1409,Y,482.5,1
English,AUS_091,osweb_AUS_091_1415,N,447,0.9166666666666666
English,AUS_091,osweb_AUS_091_1415,Y,547,0.9166666666666666
English,AUS_091,osweb_AUS_091_1416,N,439,1
English,AUS_091,osweb_AUS_091_1416,Y,483.5,1
English,AUS_091,osweb_AUS_091_1419,N,535.5,1
English,AUS_091,osweb_AUS_091_1419,Y,492,1
English,AUS_091,osweb_AUS_091_1426,N,791.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1426,Y,817,0.6666666666666666
English,AUS_091,osweb_AUS_091_1427,N,522.5,1
English,AUS_091,osweb_AUS_091_1427,Y,522.5,1
English,AUS_091,osweb_AUS_091_1428,N,656.5,1
English,AUS_091,osweb_AUS_091_1428,Y,595,1
English,AUS_091,osweb_AUS_091_1433,N,421.5,0.8333333333333334
English,AUS_091,osweb_AUS_091_1433,Y,373,1
English,AUS_091,osweb_AUS_091_1435,N,497,0.8333333333333334
English,AUS_091,osweb_AUS_091_1435,Y,447.5,1
English,AUS_091,osweb_AUS_091_1436,N,451.5,1
English,AUS_091,osweb_AUS_091_1436,Y,505,0.9166666666666666
English,AUS_091,osweb_AUS_091_1437,N,441.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1437,Y,521,0.9166666666666666
English,AUS_091,osweb_AUS_091_1438,N,503.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1438,Y,420.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1440,N,518.5,1
English,AUS_091,osweb_AUS_091_1440,Y,539,1
English,AUS_091,osweb_AUS_091_1441,N,597.5,1
English,AUS_091,osweb_AUS_091_1441,Y,699.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1443,N,569,0.8333333333333334
English,AUS_091,osweb_AUS_091_1443,Y,565,0.9166666666666666
English,AUS_091,osweb_AUS_091_1446,N,441.5,1
English,AUS_091,osweb_AUS_091_1446,Y,442.5,1
English,AUS_091,osweb_AUS_091_1459,N,440.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1459,Y,493.5,1
English,AUS_091,osweb_AUS_091_1464,N,515.5,1
English,AUS_091,osweb_AUS_091_1464,Y,580.5,1
English,AUS_091,osweb_AUS_091_1466,N,731.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1466,Y,572,0.9166666666666666
English,AUS_091,osweb_AUS_091_1468,N,517,0.9166666666666666
English,AUS_091,osweb_AUS_091_1468,Y,526.5,1
English,AUS_091,osweb_AUS_091_1472,N,704,1
English,AUS_091,osweb_AUS_091_1472,Y,545,1
English,AUS_091,osweb_AUS_091_1490,N,760,0.9166666666666666
English,AUS_091,osweb_AUS_091_1490,Y,677.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1504,N,561,1
English,AUS_091,osweb_AUS_091_1504,Y,610,1
English,AUS_091,osweb_AUS_091_1510,N,506.5,1
English,AUS_091,osweb_AUS_091_1510,Y,679.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1512,N,772,0.8333333333333334
English,AUS_091,osweb_AUS_091_1512,Y,793,0.9166666666666666
English,AUS_091,osweb_AUS_091_1516,N,613,0.8333333333333334
English,AUS_091,osweb_AUS_091_1516,Y,680.5,1
English,AUS_091,osweb_AUS_091_1548,N,923,1
English,AUS_091,osweb_AUS_091_1548,Y,1033,0.8333333333333334
English,AUS_091,osweb_AUS_091_1554,N,644.5,1
English,AUS_091,osweb_AUS_091_1554,Y,580.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1558,N,1263,0.9166666666666666
English,AUS_091,osweb_AUS_091_1558,Y,1321.5,0.8333333333333334
English,AUS_091,osweb_AUS_091_1559,N,731,0.75
English,AUS_091,osweb_AUS_091_1559,Y,714,0.8333333333333334
English,AUS_091,osweb_AUS_091_1563,N,593.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1563,Y,588.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1578,N,744,0.5833333333333334
English,AUS_091,osweb_AUS_091_1578,Y,995,0.8333333333333334
English,AUS_091,osweb_AUS_091_1730,N,704.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1730,Y,724,0.9166666666666666
English,AUS_091,osweb_AUS_091_1769,N,801,0.75
English,AUS_091,osweb_AUS_091_1769,Y,665.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1784,N,667,0.8333333333333334
English,AUS_091,osweb_AUS_091_1784,Y,604,1
English,AUS_091,osweb_AUS_091_1821,N,895.5,1
English,AUS_091,osweb_AUS_091_1821,Y,953,1
English,AUS_091,osweb_AUS_091_1827,N,1033.5,1
English,AUS_091,osweb_AUS_091_1827,Y,1110.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_1844,N,569,1
English,AUS_091,osweb_AUS_091_1844,Y,690,0.9166666666666666
English,AUS_091,osweb_AUS_091_2411,N,640.5,1
English,AUS_091,osweb_AUS_091_2411,Y,652.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_2641,N,531,1
English,AUS_091,osweb_AUS_091_2641,Y,616.5,1
English,AUS_091,osweb_AUS_091_2687,N,472.5,1
English,AUS_091,osweb_AUS_091_2687,Y,644.5,1
English,AUS_091,osweb_AUS_091_3043,N,510.5,1
English,AUS_091,osweb_AUS_091_3043,Y,532.5,1
English,AUS_091,osweb_AUS_091_3249,N,675.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_3249,Y,689.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_3479,N,677.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_3479,Y,659.5,0.9166666666666666
English,AUS_091,osweb_AUS_091_997,N,535,1
English,AUS_091,osweb_AUS_091_997,Y,686,0.9166666666666666
English,NGA_001,osweb_NGA_001_4456,N,655,0.9166666666666666
English,NGA_001,osweb_NGA_001_4456,Y,669,0.8333333333333334
English,NGA_001,osweb_NGA_001_4503,N,798.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4503,Y,688,0.9166666666666666
English,NGA_001,osweb_NGA_001_4508,N,1001,0.75
English,NGA_001,osweb_NGA_001_4508,Y,1248.5,0.75
English,NGA_001,osweb_NGA_001_4514,N,1171.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4514,Y,1411.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4515,N,1111.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4515,Y,1067,0.8333333333333334
English,NGA_001,osweb_NGA_001_4517,N,1045,1
English,NGA_001,osweb_NGA_001_4517,Y,1077.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4523,N,741.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4523,Y,667,0.8333333333333334
English,NGA_001,osweb_NGA_001_4526,N,1244.5,1
English,NGA_001,osweb_NGA_001_4526,Y,1057.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4530,N,1316.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4530,Y,961.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4539,N,907,0.9166666666666666
English,NGA_001,osweb_NGA_001_4539,Y,1037.5,0.75
English,NGA_001,osweb_NGA_001_4569,N,1122,0.6666666666666666
English,NGA_001,osweb_NGA_001_4569,Y,1018,0.9166666666666666
English,NGA_001,osweb_NGA_001_4570,N,725,1
English,NGA_001,osweb_NGA_001_4570,Y,734,0.6666666666666666
English,NGA_001,osweb_NGA_001_4571,N,580.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4571,Y,597,0.9166666666666666
English,NGA_001,osweb_NGA_001_4573,N,1313.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4573,Y,1069.5,1
English,NGA_001,osweb_NGA_001_4574,N,1018,0.9166666666666666
English,NGA_001,osweb_NGA_001_4574,Y,1024,0.9166666666666666
English,NGA_001,osweb_NGA_001_4575,N,1252.5,0.6666666666666666
English,NGA_001,osweb_NGA_001_4575,Y,1161,0.75
English,NGA_001,osweb_NGA_001_4588,N,930.5,1
English,NGA_001,osweb_NGA_001_4588,Y,1032.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4589,N,820,1
English,NGA_001,osweb_NGA_001_4589,Y,840,0.75
English,NGA_001,osweb_NGA_001_4592,N,742,1
English,NGA_001,osweb_NGA_001_4592,Y,682,0.9166666666666666
English,NGA_001,osweb_NGA_001_4593,N,715.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4593,Y,768,0.8333333333333334
English,NGA_001,osweb_NGA_001_4596,N,760,0.9166666666666666
English,NGA_001,osweb_NGA_001_4596,Y,587,0.9166666666666666
English,NGA_001,osweb_NGA_001_4620,N,459.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4620,Y,414.5,1
English,NGA_001,osweb_NGA_001_4645,N,671,1
English,NGA_001,osweb_NGA_001_4645,Y,578.5,1
English,NGA_001,osweb_NGA_001_4647,N,782,1
English,NGA_001,osweb_NGA_001_4647,Y,712.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4648,N,721.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4648,Y,725.5,1
English,NGA_001,osweb_NGA_001_4653,N,999,0.75
English,NGA_001,osweb_NGA_001_4653,Y,971.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4657,N,939.5,0.75
English,NGA_001,osweb_NGA_001_4657,Y,885.5,1
English,NGA_001,osweb_NGA_001_4660,N,1021.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4660,Y,981.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4661,N,1096.5,1
English,NGA_001,osweb_NGA_001_4661,Y,1151.5,1
English,NGA_001,osweb_NGA_001_4662,N,739,0.9166666666666666
English,NGA_001,osweb_NGA_001_4662,Y,675.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4663,N,683,0.5833333333333334
English,NGA_001,osweb_NGA_001_4663,Y,599.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4667,N,1230.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4667,Y,1205.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4668,N,773.5,1
English,NGA_001,osweb_NGA_001_4668,Y,1168,0.75
English,NGA_001,osweb_NGA_001_4669,N,741.5,0.75
English,NGA_001,osweb_NGA_001_4669,Y,749.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4670,N,876.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4670,Y,892,0.75
English,NGA_001,osweb_NGA_001_4671,N,633.5,0.6666666666666666
English,NGA_001,osweb_NGA_001_4671,Y,819.5,0.75
English,NGA_001,osweb_NGA_001_4672,N,839.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4672,Y,872.5,0.75
English,NGA_001,osweb_NGA_001_4673,N,545.5,1
English,NGA_001,osweb_NGA_001_4673,Y,620,0.8333333333333334
English,NGA_001,osweb_NGA_001_4674,N,704,0.75
English,NGA_001,osweb_NGA_001_4674,Y,829,1
English,NGA_001,osweb_NGA_001_4675,N,603.5,0.8333333333333334
English,NGA_001,osweb_NGA_001_4675,Y,564.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4677,N,485,0.8333333333333334
English,NGA_001,osweb_NGA_001_4677,Y,441.5,1
English,NGA_001,osweb_NGA_001_4679,N,557,1
English,NGA_001,osweb_NGA_001_4679,Y,445,1
English,NGA_001,osweb_NGA_001_4681,N,389.5,0.75
English,NGA_001,osweb_NGA_001_4681,Y,431.5,0.75
English,NGA_001,osweb_NGA_001_4682,N,535,0.9166666666666666
English,NGA_001,osweb_NGA_001_4682,Y,586.5,1
English,NGA_001,osweb_NGA_001_4683,N,525,1
English,NGA_001,osweb_NGA_001_4683,Y,543,1
English,NGA_001,osweb_NGA_001_4685,N,373.5,1
English,NGA_001,osweb_NGA_001_4685,Y,468,1
English,NGA_001,osweb_NGA_001_4686,N,467.5,0.9166666666666666
English,NGA_001,osweb_NGA_001_4686,Y,615.5,1
English,NGA_001,osweb_NGA_001_4687,N,733.5,0.6666666666666666
English,NGA_001,osweb_NGA_001_4687,Y,700,0.8333333333333334
English,NZL_005,osweb_NZL_005_1027,N,675,1
English,NZL_005,osweb_NZL_005_1027,Y,805,1
English,NZL_005,osweb_NZL_005_3116,N,463,1
English,NZL_005,osweb_NZL_005_3116,Y,518,1
English,NZL_005,osweb_NZL_005_3119,N,488.5,0.75
English,NZL_005,osweb_NZL_005_3119,Y,457.5,1
English,NZL_005,osweb_NZL_005_3121,N,571.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3121,Y,600.5,1
English,NZL_005,osweb_NZL_005_3122,N,658.5,1
English,NZL_005,osweb_NZL_005_3122,Y,567.5,1
English,NZL_005,osweb_NZL_005_3124,N,615.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3124,Y,539,1
English,NZL_005,osweb_NZL_005_3125,N,553,1
English,NZL_005,osweb_NZL_005_3125,Y,480,1
English,NZL_005,osweb_NZL_005_3130,N,512,1
English,NZL_005,osweb_NZL_005_3130,Y,541,1
English,NZL_005,osweb_NZL_005_3131,N,508.5,1
English,NZL_005,osweb_NZL_005_3131,Y,536,0.9166666666666666
English,NZL_005,osweb_NZL_005_3140,N,671,0.9166666666666666
English,NZL_005,osweb_NZL_005_3140,Y,654.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3141,N,507.5,1
English,NZL_005,osweb_NZL_005_3141,Y,474.5,1
English,NZL_005,osweb_NZL_005_3142,N,418.5,1
English,NZL_005,osweb_NZL_005_3142,Y,438.5,1
English,NZL_005,osweb_NZL_005_3149,N,972,0.9166666666666666
English,NZL_005,osweb_NZL_005_3149,Y,875,0.75
English,NZL_005,osweb_NZL_005_3154,N,603,0.9166666666666666
English,NZL_005,osweb_NZL_005_3154,Y,524,0.8333333333333334
English,NZL_005,osweb_NZL_005_3162,N,683.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3162,Y,889,0.9166666666666666
English,NZL_005,osweb_NZL_005_3166,N,444,1
English,NZL_005,osweb_NZL_005_3166,Y,408,1
English,NZL_005,osweb_NZL_005_3167,N,406,1
English,NZL_005,osweb_NZL_005_3167,Y,459.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3169,N,598,0.9166666666666666
English,NZL_005,osweb_NZL_005_3169,Y,486.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3172,N,471.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3172,Y,480,0.9166666666666666
English,NZL_005,osweb_NZL_005_3173,N,592.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3173,Y,623,1
English,NZL_005,osweb_NZL_005_3184,N,436,1
English,NZL_005,osweb_NZL_005_3184,Y,460,0.9166666666666666
English,NZL_005,osweb_NZL_005_3185,N,771,0.6666666666666666
English,NZL_005,osweb_NZL_005_3185,Y,793,0.8333333333333334
English,NZL_005,osweb_NZL_005_3189,N,546,0.9166666666666666
English,NZL_005,osweb_NZL_005_3189,Y,520.5,1
English,NZL_005,osweb_NZL_005_3191,N,438,1
English,NZL_005,osweb_NZL_005_3191,Y,496,1
English,NZL_005,osweb_NZL_005_3193,N,465,1
English,NZL_005,osweb_NZL_005_3193,Y,430.5,1
English,NZL_005,osweb_NZL_005_3199,N,496.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3199,Y,446.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3200,N,235,0.9166666666666666
English,NZL_005,osweb_NZL_005_3200,Y,233.5,1
English,NZL_005,osweb_NZL_005_3202,N,476.5,0.75
English,NZL_005,osweb_NZL_005_3202,Y,448,0.8333333333333334
English,NZL_005,osweb_NZL_005_3205,N,592.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3205,Y,629,1
English,NZL_005,osweb_NZL_005_3206,N,542,1
English,NZL_005,osweb_NZL_005_3206,Y,625,0.9166666666666666
English,NZL_005,osweb_NZL_005_3207,N,491.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3207,Y,495,0.8333333333333334
English,NZL_005,osweb_NZL_005_3208,N,833,0.9166666666666666
English,NZL_005,osweb_NZL_005_3208,Y,667.5,1
English,NZL_005,osweb_NZL_005_3214,N,509,0.8333333333333334
English,NZL_005,osweb_NZL_005_3214,Y,507,0.75
English,NZL_005,osweb_NZL_005_3217,N,643,1
English,NZL_005,osweb_NZL_005_3217,Y,572.5,1
English,NZL_005,osweb_NZL_005_3218,N,443.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3218,Y,446,1
English,NZL_005,osweb_NZL_005_3220,N,471.5,1
English,NZL_005,osweb_NZL_005_3220,Y,456,0.9166666666666666
English,NZL_005,osweb_NZL_005_3223,N,664.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3223,Y,641,1
English,NZL_005,osweb_NZL_005_3224,N,613.5,1
English,NZL_005,osweb_NZL_005_3224,Y,580,0.8333333333333334
English,NZL_005,osweb_NZL_005_3227,N,861,0.75
English,NZL_005,osweb_NZL_005_3227,Y,735.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3231,N,441.5,1
English,NZL_005,osweb_NZL_005_3231,Y,464.5,1
English,NZL_005,osweb_NZL_005_3232,N,562,1
English,NZL_005,osweb_NZL_005_3232,Y,565,0.9166666666666666
English,NZL_005,osweb_NZL_005_3239,N,528,1
English,NZL_005,osweb_NZL_005_3239,Y,486,1
English,NZL_005,osweb_NZL_005_3244,N,634,1
English,NZL_005,osweb_NZL_005_3244,Y,509.5,1
English,NZL_005,osweb_NZL_005_3247,N,542.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3247,Y,434.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3252,N,497,0.9166666666666666
English,NZL_005,osweb_NZL_005_3252,Y,494.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3262,N,829,0.9166666666666666
English,NZL_005,osweb_NZL_005_3262,Y,843.5,1
English,NZL_005,osweb_NZL_005_3272,N,473,1
English,NZL_005,osweb_NZL_005_3272,Y,513,1
English,NZL_005,osweb_NZL_005_3277,N,592,1
English,NZL_005,osweb_NZL_005_3277,Y,793,1
English,NZL_005,osweb_NZL_005_3278,N,701.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3278,Y,683.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3279,N,622,0.9166666666666666
English,NZL_005,osweb_NZL_005_3279,Y,664,0.9166666666666666
English,NZL_005,osweb_NZL_005_3287,N,569,0.9166666666666666
English,NZL_005,osweb_NZL_005_3287,Y,561.5,1
English,NZL_005,osweb_NZL_005_3292,N,649.5,1
English,NZL_005,osweb_NZL_005_3292,Y,567,1
English,NZL_005,osweb_NZL_005_3296,N,418.5,1
English,NZL_005,osweb_NZL_005_3296,Y,571,1
English,NZL_005,osweb_NZL_005_3297,N,548,1
English,NZL_005,osweb_NZL_005_3297,Y,562.5,1
English,NZL_005,osweb_NZL_005_3299,N,624,0.75
English,NZL_005,osweb_NZL_005_3299,Y,572,0.75
English,NZL_005,osweb_NZL_005_3300,N,456,1
English,NZL_005,osweb_NZL_005_3300,Y,438,1
English,NZL_005,osweb_NZL_005_3301,N,593.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3301,Y,730,1
English,NZL_005,osweb_NZL_005_3305,N,509,1
English,NZL_005,osweb_NZL_005_3305,Y,585.5,1
English,NZL_005,osweb_NZL_005_3307,N,557,1
English,NZL_005,osweb_NZL_005_3307,Y,596,1
English,NZL_005,osweb_NZL_005_3310,N,650.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3310,Y,754.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3313,N,549.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3313,Y,531.5,0.75
English,NZL_005,osweb_NZL_005_3316,N,662.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3316,Y,530.5,1
English,NZL_005,osweb_NZL_005_3324,N,440.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3324,Y,427.5,0.75
English,NZL_005,osweb_NZL_005_3325,N,580,1
English,NZL_005,osweb_NZL_005_3325,Y,728.5,1
English,NZL_005,osweb_NZL_005_3326,N,595.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3326,Y,605,1
English,NZL_005,osweb_NZL_005_3330,N,516.5,1
English,NZL_005,osweb_NZL_005_3330,Y,569.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3331,N,961.5,1
English,NZL_005,osweb_NZL_005_3331,Y,918.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3335,N,529.5,1
English,NZL_005,osweb_NZL_005_3335,Y,563.5,1
English,NZL_005,osweb_NZL_005_3340,N,461.5,1
English,NZL_005,osweb_NZL_005_3340,Y,462,0.9166666666666666
English,NZL_005,osweb_NZL_005_3341,N,527,1
English,NZL_005,osweb_NZL_005_3341,Y,611.5,0.75
English,NZL_005,osweb_NZL_005_3344,N,504,0.9166666666666666
English,NZL_005,osweb_NZL_005_3344,Y,534,0.8333333333333334
English,NZL_005,osweb_NZL_005_3345,N,512,1
English,NZL_005,osweb_NZL_005_3345,Y,468,1
English,NZL_005,osweb_NZL_005_3346,N,549,1
English,NZL_005,osweb_NZL_005_3346,Y,540.5,1
English,NZL_005,osweb_NZL_005_3351,N,527.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3351,Y,540,1
English,NZL_005,osweb_NZL_005_3353,N,565,0.9166666666666666
English,NZL_005,osweb_NZL_005_3353,Y,543,0.9166666666666666
English,NZL_005,osweb_NZL_005_3354,N,705.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3354,Y,691.5,1
English,NZL_005,osweb_NZL_005_3355,N,525,0.9166666666666666
English,NZL_005,osweb_NZL_005_3355,Y,586,0.9166666666666666
English,NZL_005,osweb_NZL_005_3356,N,710,0.9166666666666666
English,NZL_005,osweb_NZL_005_3356,Y,714.5,1
English,NZL_005,osweb_NZL_005_3360,N,594.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3360,Y,591,0.9166666666666666
English,NZL_005,osweb_NZL_005_3367,N,552.5,1
English,NZL_005,osweb_NZL_005_3367,Y,542,1
English,NZL_005,osweb_NZL_005_3368,N,456.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3368,Y,500.5,1
English,NZL_005,osweb_NZL_005_3369,N,326.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3369,Y,194.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3373,N,319,1
English,NZL_005,osweb_NZL_005_3373,Y,344.5,1
English,NZL_005,osweb_NZL_005_3374,N,775,0.9166666666666666
English,NZL_005,osweb_NZL_005_3374,Y,648,0.75
English,NZL_005,osweb_NZL_005_3378,N,585,1
English,NZL_005,osweb_NZL_005_3378,Y,629,0.9166666666666666
English,NZL_005,osweb_NZL_005_3385,N,447,1
English,NZL_005,osweb_NZL_005_3385,Y,606,0.9166666666666666
English,NZL_005,osweb_NZL_005_3386,N,564.5,0.9166666666666666
English,NZL_005,osweb_NZL_005_3386,Y,551.5,1
English,NZL_005,osweb_NZL_005_3387,N,483.5,1
English,NZL_005,osweb_NZL_005_3387,Y,437,0.9166666666666666
English,NZL_005,osweb_NZL_005_3391,N,428,1
English,NZL_005,osweb_NZL_005_3391,Y,501,0.8333333333333334
English,NZL_005,osweb_NZL_005_3393,N,958.5,0.6666666666666666
English,NZL_005,osweb_NZL_005_3393,Y,1086,0.8333333333333334
English,NZL_005,osweb_NZL_005_3411,N,999.5,0.8333333333333334
English,NZL_005,osweb_NZL_005_3411,Y,884,0.5833333333333334
English,NZL_005,osweb_NZL_005_3426,N,818,0.8333333333333334
English,NZL_005,osweb_NZL_005_3426,Y,693.5,0.8333333333333334
